Minutes,Seconds,rcvTime,pos_x,pos_y,spd_x,spd_y,acl_y,hed_x,hed_y,sendTime,sender_id,senderPseudo,messageID,acl_x,receiver_id,sendTime.1,receiverPseudo,nttack,node_attack
1,28876,28876.71762,260.8344989,220.2586138,0.000222854,0.000222854,0.000313539,-0.999994653,0.003270259,28876.71762,11109,10111092,60093138,0.000313539,11373,28876.71762,90113732,0,0
1,28876,28876.71762,260.8344989,220.2586138,0.000222854,0.000222854,0.000313539,-0.999994653,0.003270259,28876.71762,11109,10111092,60093138,0.000313539,11379,28876.71762,10113792,0,0
1,28876,28876.76547,172.4639614,1333.159847,17.39831131,27.26644823,1.980070007,1.362625314,0.984401582,28876.76547,11355,210113552,60093718,-0.99428362,10947,28876.76547,10109472,0,0
1,28876,28876.76547,172.4639614,1333.159847,17.39831131,27.26644823,1.980070007,1.362625314,0.984401582,28876.76547,11355,210113552,60093718,-0.99428362,10971,28876.76547,520109712,0,0
1,28876,28876.76547,172.4639614,1333.159847,17.39831131,27.26644823,1.980070007,1.362625314,0.984401582,28876.76547,11355,210113552,60093718,-0.99428362,11037,28876.76547,10110372,0,0
1,28876,28876.76547,172.4639614,1333.159847,17.39831131,27.26644823,1.980070007,1.362625314,0.984401582,28876.76547,11355,210113552,60093718,-0.99428362,11079,28876.76547,10110792,0,0
1,28876,28876.76547,172.4639614,1333.159847,17.39831131,27.26644823,1.362625314,0.984401582,-0.99428362,28876.76547,11355,210113552,60093718,1.980070007,11157,28876.76547,10111572,1,2
1,28876,28876.76547,172.4639614,1333.159847,17.39831131,27.26644823,1.362625314,0.984401582,-0.99428362,28876.76547,11355,210113552,60093718,1.980070007,11283,28876.76547,10112832,1,2
1,28876,28876.76547,172.4639614,1333.159847,17.39831131,27.26644823,1.362625314,0.984401582,-0.99428362,28876.76547,11355,210113552,60093718,1.980070007,11289,28876.76547,10112892,1,2
1,28876,28876.76547,172.4639614,1333.159847,17.39831131,27.26644823,1.362625314,0.984401582,-0.99428362,28876.76547,11355,210113552,60093718,1.980070007,11349,28876.76547,10113492,1,2
1,28876,28876.76547,172.4639614,1333.159847,17.39831131,27.26644823,1.362625314,0.984401582,-0.99428362,28876.76547,11355,210113552,60093718,1.980070007,11391,28876.76547,20113912,1,2
1,28876,28876.77599,217.3764641,381.0669783,-0.117190221,0.794528862,0.118324929,-0.795657514,-0.1056922,28876.77599,11265,10112652,60095047,0.994398893,10863,28876.77599,10108632,0,0
1,28876,28876.77599,217.3764641,381.0669783,-0.117190221,0.794528862,0.118324929,-0.795657514,-0.1056922,28876.77599,11265,10112652,60095047,0.994398893,10887,28876.77599,10108872,0,0
1,28876,28876.77599,217.3764641,381.0669783,-0.117190221,0.794528862,0.118324929,-0.795657514,-0.1056922,28876.77599,11265,10112652,60095047,0.994398893,10923,28876.77599,10109232,0,0
1,28876,28876.77599,217.3764641,381.0669783,-0.117190221,0.794528862,0.118324929,-0.795657514,-0.1056922,28876.77599,11265,10112652,60095047,0.994398893,10977,28876.77599,10109772,0,0
1,28876,28876.77599,217.3764641,381.0669783,-0.117190221,0.794528862,0.118324929,-0.795657514,-0.1056922,28876.77599,11265,10112652,60095047,0.994398893,11079,28876.77599,10110792,0,0
1,28876,28876.77599,217.3764641,381.0669783,-0.117190221,0.794528862,-0.795657514,-0.1056922,0.994398893,28876.77599,11265,10112652,60095047,0.118324929,11097,28876.77599,10110972,0,0
1,28876,28876.77599,217.3764641,381.0669783,-0.117190221,0.794528862,-0.795657514,-0.1056922,0.994398893,28876.77599,11265,10112652,60095047,0.118324929,11157,28876.77599,10111572,0,0
1,28876,28876.77599,217.3764641,381.0669783,-0.117190221,0.794528862,-0.795657514,-0.1056922,0.994398893,28876.77599,11265,10112652,60095047,0.118324929,11193,28876.77599,60111932,0,0
1,28876,28876.77599,217.3764641,381.0669783,-0.117190221,0.794528862,-0.795657514,-0.1056922,0.994398893,28876.77599,11265,10112652,60095047,0.118324929,11211,28876.77599,950112112,0,0
1,28876,28876.77599,217.3764641,381.0669783,-0.117190221,0.794528862,-0.795657514,-0.1056922,0.994398893,28876.77599,11265,10112652,60095047,0.118324929,11253,28876.77599,750112532,0,0
1,28876,28876.77599,217.3764641,381.0669783,-0.117190221,0.794528862,-0.795657514,-0.1056922,0.994398893,28876.77599,11265,10112652,60095047,0.118324929,11295,28876.77599,650112952,0,0
1,28876,28876.77599,217.3764641,381.0669783,-0.117190221,0.794528862,-0.795657514,-0.1056922,0.994398893,28876.77599,11265,10112652,60095047,0.118324929,11301,28876.77599,10113012,0,0
1,28876,28876.77599,217.3764641,381.0669783,-0.117190221,0.794528862,-0.795657514,-0.1056922,0.994398893,28876.77599,11265,10112652,60095047,0.118324929,11313,28876.77599,430113132,0,0
1,28876,28876.77599,217.3764641,381.0669783,-0.117190221,0.794528862,-0.795657514,-0.1056922,0.994398893,28876.77599,11265,10112652,60095047,0.118324929,11319,28876.77599,10113192,0,0
1,28876,28876.77599,217.3764641,381.0669783,-0.117190221,0.794528862,-0.795657514,-0.1056922,0.994398893,28876.77599,11265,10112652,60095047,0.118324929,11343,28876.77599,10113432,0,0
1,28876,28876.77599,217.3764641,381.0669783,-0.117190221,0.794528862,-0.795657514,-0.1056922,0.994398893,28876.77599,11265,10112652,60095047,0.118324929,11373,28876.77599,90113732,0,0
1,28876,28876.77599,217.3764641,381.0669783,-0.117190221,0.794528862,-0.795657514,-0.1056922,0.994398893,28876.77599,11265,10112652,60095047,0.118324929,11379,28876.77599,10113792,0,0
1,28876,28876.77862,388.255712,825.0106389,11.75534257,4.583091625,0.98083542,0.382663181,0.951947097,28876.77862,11229,10112292,60095211,0.306262508,10983,28876.77862,10109832,0,0
1,28876,28876.77862,388.255712,825.0106389,11.75534257,4.583091625,0.98083542,0.382663181,0.951947097,28876.77862,11229,10112292,60095211,0.306262508,11067,28876.77862,10110672,0,0
1,28876,28876.77862,388.255712,825.0106389,11.75534257,4.583091625,0.382663181,0.951947097,0.306262508,28876.77862,11229,10112292,60095211,0.98083542,11325,28876.77862,10113252,0,0
1,28876,28876.81898,263.2728106,174.3700122,2.075479888,-12.57607338,-0.014228975,0.105741263,-0.086672929,28876.81898,10977,10109772,60096254,-0.996236821,10743,28876.81898,10107432,0,0
1,28876,28876.81898,263.2728106,174.3700122,2.075479888,-12.57607338,-0.014228975,0.105741263,-0.086672929,28876.81898,10977,10109772,60096254,-0.996236821,10863,28876.81898,10108632,0,0
1,28876,28876.81898,263.2728106,174.3700122,2.075479888,-12.57607338,-0.014228975,0.105741263,-0.086672929,28876.81898,10977,10109772,60096254,-0.996236821,10887,28876.81898,10108872,0,0
1,28876,28876.81898,263.2728106,174.3700122,2.075479888,-12.57607338,-0.014228975,0.105741263,-0.086672929,28876.81898,10977,10109772,60096254,-0.996236821,10923,28876.81898,10109232,0,0
1,28876,28876.81898,263.2728106,174.3700122,2.075479888,-12.57607338,-0.014228975,0.105741263,-0.086672929,28876.81898,10977,10109772,60096254,-0.996236821,10959,28876.81898,10109592,0,0
1,28876,28876.81898,263.2728106,174.3700122,2.075479888,-12.57607338,0.105741263,-0.086672929,-0.996236821,28876.81898,10977,10109772,60096254,-0.014228975,11097,28876.81898,10110972,0,0
1,28876,28876.81898,263.2728106,174.3700122,2.075479888,-12.57607338,0.105741263,-0.086672929,-0.996236821,28876.81898,10977,10109772,60096254,-0.014228975,11109,28876.81898,10111092,0,0
1,28876,28876.81898,263.2728106,174.3700122,2.075479888,-12.57607338,0.105741263,-0.086672929,-0.996236821,28876.81898,10977,10109772,60096254,-0.014228975,11193,28876.81898,60111932,0,0
1,28876,28876.81898,263.2728106,174.3700122,2.075479888,-12.57607338,0.105741263,-0.086672929,-0.996236821,28876.81898,10977,10109772,60096254,-0.014228975,11199,28876.81898,10111992,0,0
1,28876,28876.81898,263.2728106,174.3700122,2.075479888,-12.57607338,0.105741263,-0.086672929,-0.996236821,28876.81898,10977,10109772,60096254,-0.014228975,11211,28876.81898,950112112,0,0
1,28876,28876.81898,263.2728106,174.3700122,2.075479888,-12.57607338,0.105741263,-0.086672929,-0.996236821,28876.81898,10977,10109772,60096254,-0.014228975,11253,28876.81898,750112532,0,0
1,28876,28876.81898,263.2728106,174.3700122,2.075479888,-12.57607338,0.105741263,-0.086672929,-0.996236821,28876.81898,10977,10109772,60096254,-0.014228975,11265,28876.81898,10112652,0,0
1,28876,28876.81898,263.2728106,174.3700122,2.075479888,-12.57607338,0.105741263,-0.086672929,-0.996236821,28876.81898,10977,10109772,60096254,-0.014228975,11295,28876.81898,650112952,0,0
1,28876,28876.81898,263.2728106,174.3700122,2.075479888,-12.57607338,0.105741263,-0.086672929,-0.996236821,28876.81898,10977,10109772,60096254,-0.014228975,11301,28876.81898,10113012,0,0
1,28876,28876.81898,263.2728106,174.3700122,2.075479888,-12.57607338,0.105741263,-0.086672929,-0.996236821,28876.81898,10977,10109772,60096254,-0.014228975,11313,28876.81898,430113132,0,0
1,28876,28876.81898,263.2728106,174.3700122,2.075479888,-12.57607338,0.105741263,-0.086672929,-0.996236821,28876.81898,10977,10109772,60096254,-0.014228975,11319,28876.81898,10113192,0,0
1,28876,28876.81898,263.2728106,174.3700122,2.075479888,-12.57607338,0.105741263,-0.086672929,-0.996236821,28876.81898,10977,10109772,60096254,-0.014228975,11343,28876.81898,10113432,0,0
1,28876,28876.81898,263.2728106,174.3700122,2.075479888,-12.57607338,0.105741263,-0.086672929,-0.996236821,28876.81898,10977,10109772,60096254,-0.014228975,11373,28876.81898,90113732,0,0
1,28876,28876.81898,263.2728106,174.3700122,2.075479888,-12.57607338,0.105741263,-0.086672929,-0.996236821,28876.81898,10977,10109772,60096254,-0.014228975,11379,28876.81898,10113792,0,0
1,28876,28876.81982,223.0758524,411.7312851,0.003206439,0.003206439,0.003009639,0.003009639,-0.182276244,28876.81982,10887,10108872,60096572,-0.98324736,10863,28876.81982,10108632,0,0
1,28876,28876.81982,223.0758524,411.7312851,0.003206439,0.003206439,0.003009639,0.003009639,-0.182276244,28876.81982,10887,10108872,60096572,-0.98324736,10923,28876.81982,10109232,0,0
1,28876,28876.81982,223.0758524,411.7312851,0.003206439,0.003206439,0.003009639,0.003009639,-0.182276244,28876.81982,10887,10108872,60096572,-0.98324736,10977,28876.81982,10109772,0,0
1,28876,28876.81982,223.0758524,411.7312851,0.003206439,0.003206439,0.003009639,0.003009639,-0.182276244,28876.81982,10887,10108872,60096572,-0.98324736,11079,28876.81982,10110792,0,0
1,28876,28876.81982,223.0758524,411.7312851,0.003206439,0.003206439,0.003009639,-0.182276244,-0.98324736,28876.81982,10887,10108872,60096572,0.003009639,11097,28876.81982,10110972,0,0
1,28876,28876.81982,223.0758524,411.7312851,0.003206439,0.003206439,0.003009639,-0.182276244,-0.98324736,28876.81982,10887,10108872,60096572,0.003009639,11157,28876.81982,10111572,0,0
1,28876,28876.81982,223.0758524,411.7312851,0.003206439,0.003206439,0.003009639,-0.182276244,-0.98324736,28876.81982,10887,10108872,60096572,0.003009639,11193,28876.81982,60111932,0,0
1,28876,28876.81982,223.0758524,411.7312851,0.003206439,0.003206439,0.003009639,-0.182276244,-0.98324736,28876.81982,10887,10108872,60096572,0.003009639,11211,28876.81982,950112112,0,0
1,28876,28876.81982,223.0758524,411.7312851,0.003206439,0.003206439,0.003009639,-0.182276244,-0.98324736,28876.81982,10887,10108872,60096572,0.003009639,11253,28876.81982,750112532,0,0
1,28876,28876.81982,223.0758524,411.7312851,0.003206439,0.003206439,0.003009639,-0.182276244,-0.98324736,28876.81982,10887,10108872,60096572,0.003009639,11265,28876.81982,10112652,0,0
1,28876,28876.81982,223.0758524,411.7312851,0.003206439,0.003206439,0.003009639,-0.182276244,-0.98324736,28876.81982,10887,10108872,60096572,0.003009639,11295,28876.81982,650112952,0,0
1,28876,28876.81982,223.0758524,411.7312851,0.003206439,0.003206439,0.003009639,-0.182276244,-0.98324736,28876.81982,10887,10108872,60096572,0.003009639,11301,28876.81982,10113012,0,0
1,28876,28876.81982,223.0758524,411.7312851,0.003206439,0.003206439,0.003009639,-0.182276244,-0.98324736,28876.81982,10887,10108872,60096572,0.003009639,11313,28876.81982,430113132,0,0
1,28876,28876.81982,223.0758524,411.7312851,0.003206439,0.003206439,0.003009639,-0.182276244,-0.98324736,28876.81982,10887,10108872,60096572,0.003009639,11319,28876.81982,10113192,0,0
1,28876,28876.81982,223.0758524,411.7312851,0.003206439,0.003206439,0.003009639,-0.182276244,-0.98324736,28876.81982,10887,10108872,60096572,0.003009639,11343,28876.81982,10113432,0,0
1,28876,28876.81982,223.0758524,411.7312851,0.003206439,0.003206439,0.003009639,-0.182276244,-0.98324736,28876.81982,10887,10108872,60096572,0.003009639,11373,28876.81982,90113732,0,0
1,28876,28876.81982,223.0758524,411.7312851,0.003206439,0.003206439,0.003009639,-0.182276244,-0.98324736,28876.81982,10887,10108872,60096572,0.003009639,11379,28876.81982,10113792,0,0
1,28876,28876.82631,215.7668891,1436.978914,15.66517419,35.01964304,0.747914712,1.00485676,-0.847055011,28876.82631,11313,410113132,60096851,0.549883221,10863,28876.82631,10108632,0,0
1,28876,28876.82631,215.7668891,1436.978914,15.66517419,35.01964304,0.747914712,1.00485676,-0.847055011,28876.82631,11313,410113132,60096851,0.549883221,10887,28876.82631,10108872,0,0
1,28876,28876.82631,215.7668891,1436.978914,15.66517419,35.01964304,1.00485676,-0.847055011,0.549883221,28876.82631,11313,410113132,60096851,0.747914712,11193,28876.82631,60111932,1,2
1,28876,28876.82631,215.7668891,1436.978914,15.66517419,35.01964304,1.00485676,-0.847055011,0.549883221,28876.82631,11313,410113132,60096851,0.747914712,11211,28876.82631,950112112,1,2
1,28876,28876.82631,215.7668891,1436.978914,15.66517419,35.01964304,1.00485676,-0.847055011,0.549883221,28876.82631,11313,410113132,60096851,0.747914712,11265,28876.82631,10112652,1,2
1,28876,28876.82631,215.7668891,1436.978914,15.66517419,35.01964304,1.00485676,-0.847055011,0.549883221,28876.82631,11313,410113132,60096851,0.747914712,11295,28876.82631,650112952,1,2
1,28876,28876.82632,215.7668891,1436.978914,15.66517419,35.01964304,0.747914712,1.00485676,-0.847055011,28876.82632,11313,410113132,60096851,0.549883221,10923,28876.82632,10109232,0,0
1,28876,28876.82632,215.7668891,1436.978914,15.66517419,35.01964304,0.747914712,1.00485676,-0.847055011,28876.82632,11313,410113132,60096851,0.549883221,10977,28876.82632,10109772,0,0
1,28876,28876.82632,215.7668891,1436.978914,15.66517419,35.01964304,0.747914712,1.00485676,-0.847055011,28876.82632,11313,410113132,60096851,0.549883221,11079,28876.82632,10110792,0,0
1,28876,28876.82632,215.7668891,1436.978914,15.66517419,35.01964304,1.00485676,-0.847055011,0.549883221,28876.82632,11313,410113132,60096851,0.747914712,11097,28876.82632,10110972,1,2
1,28876,28876.82632,215.7668891,1436.978914,15.66517419,35.01964304,1.00485676,-0.847055011,0.549883221,28876.82632,11313,410113132,60096851,0.747914712,11157,28876.82632,10111572,1,2
1,28876,28876.82632,215.7668891,1436.978914,15.66517419,35.01964304,1.00485676,-0.847055011,0.549883221,28876.82632,11313,410113132,60096851,0.747914712,11253,28876.82632,750112532,1,2
1,28876,28876.82632,215.7668891,1436.978914,15.66517419,35.01964304,1.00485676,-0.847055011,0.549883221,28876.82632,11313,410113132,60096851,0.747914712,11301,28876.82632,10113012,1,2
1,28876,28876.82632,215.7668891,1436.978914,15.66517419,35.01964304,1.00485676,-0.847055011,0.549883221,28876.82632,11313,410113132,60096851,0.747914712,11319,28876.82632,10113192,1,2
1,28876,28876.82632,215.7668891,1436.978914,15.66517419,35.01964304,1.00485676,-0.847055011,0.549883221,28876.82632,11313,410113132,60096851,0.747914712,11343,28876.82632,10113432,1,2
1,28876,28876.82632,215.7668891,1436.978914,15.66517419,35.01964304,1.00485676,-0.847055011,0.549883221,28876.82632,11313,410113132,60096851,0.747914712,11373,28876.82632,90113732,1,2
1,28876,28876.82632,215.7668891,1436.978914,15.66517419,35.01964304,1.00485676,-0.847055011,0.549883221,28876.82632,11313,410113132,60096851,0.747914712,11379,28876.82632,10113792,1,2
1,28876,28876.83939,202.8452782,558.3428623,0.000193814,0.000193814,0.0004172,0.0004172,0.038323362,28876.83939,11157,10111572,60097695,-0.99926539,10863,28876.83939,10108632,0,0
1,28876,28876.83939,202.8452782,558.3428623,0.000193814,0.000193814,0.0004172,0.0004172,0.038323362,28876.83939,11157,10111572,60097695,-0.99926539,10887,28876.83939,10108872,0,0
1,28876,28876.83939,202.8452782,558.3428623,0.000193814,0.000193814,0.0004172,0.0004172,0.038323362,28876.83939,11157,10111572,60097695,-0.99926539,10971,28876.83939,540109712,0,0
1,28876,28876.83939,202.8452782,558.3428623,0.000193814,0.000193814,0.0004172,0.0004172,0.038323362,28876.83939,11157,10111572,60097695,-0.99926539,11079,28876.83939,10110792,0,0
1,28876,28876.83939,202.8452782,558.3428623,0.000193814,0.000193814,0.0004172,0.038323362,-0.99926539,28876.83939,11157,10111572,60097695,0.0004172,11193,28876.83939,60111932,0,0
1,28876,28876.83939,202.8452782,558.3428623,0.000193814,0.000193814,0.0004172,0.038323362,-0.99926539,28876.83939,11157,10111572,60097695,0.0004172,11211,28876.83939,950112112,0,0
1,28876,28876.83939,202.8452782,558.3428623,0.000193814,0.000193814,0.0004172,0.038323362,-0.99926539,28876.83939,11157,10111572,60097695,0.0004172,11253,28876.83939,750112532,0,0
1,28876,28876.83939,202.8452782,558.3428623,0.000193814,0.000193814,0.0004172,0.038323362,-0.99926539,28876.83939,11157,10111572,60097695,0.0004172,11265,28876.83939,10112652,0,0
1,28876,28876.83939,202.8452782,558.3428623,0.000193814,0.000193814,0.0004172,0.038323362,-0.99926539,28876.83939,11157,10111572,60097695,0.0004172,11283,28876.83939,10112832,0,0
1,28876,28876.83939,202.8452782,558.3428623,0.000193814,0.000193814,0.0004172,0.038323362,-0.99926539,28876.83939,11157,10111572,60097695,0.0004172,11289,28876.83939,10112892,0,0
1,28876,28876.83939,202.8452782,558.3428623,0.000193814,0.000193814,0.0004172,0.038323362,-0.99926539,28876.83939,11157,10111572,60097695,0.0004172,11295,28876.83939,650112952,0,0
1,28876,28876.83939,202.8452782,558.3428623,0.000193814,0.000193814,0.0004172,0.038323362,-0.99926539,28876.83939,11157,10111572,60097695,0.0004172,11301,28876.83939,10113012,0,0
1,28876,28876.83939,202.8452782,558.3428623,0.000193814,0.000193814,0.0004172,0.038323362,-0.99926539,28876.83939,11157,10111572,60097695,0.0004172,11313,28876.83939,430113132,0,0
1,28876,28876.83939,202.8452782,558.3428623,0.000193814,0.000193814,0.0004172,0.038323362,-0.99926539,28876.83939,11157,10111572,60097695,0.0004172,11319,28876.83939,10113192,0,0
1,28876,28876.83939,202.8452782,558.3428623,0.000193814,0.000193814,0.0004172,0.038323362,-0.99926539,28876.83939,11157,10111572,60097695,0.0004172,11343,28876.83939,10113432,0,0
1,28876,28876.83939,202.8452782,558.3428623,0.000193814,0.000193814,0.0004172,0.038323362,-0.99926539,28876.83939,11157,10111572,60097695,0.0004172,11349,28876.83939,10113492,0,0
1,28876,28876.83939,202.8452782,558.3428623,0.000193814,0.000193814,0.0004172,0.038323362,-0.99926539,28876.83939,11157,10111572,60097695,0.0004172,11355,28876.83939,210113552,0,0
1,28876,28876.83939,202.8452782,558.3428623,0.000193814,0.000193814,0.0004172,0.038323362,-0.99926539,28876.83939,11157,10111572,60097695,0.0004172,11391,28876.83939,20113912,0,0
1,28876,28876.84168,313.8227187,1291.135747,5.975142955,13.14286716,0.263059617,1.299640374,0.334463291,28876.84168,11091,550110912,60097905,0.060565288,10995,28876.84168,250109952,0,0
1,28876,28876.84168,313.8227187,1291.135747,5.975142955,13.14286716,0.263059617,1.299640374,0.334463291,28876.84168,11091,550110912,60097905,0.060565288,11073,28876.84168,700110732,0,0
1,28876,28876.84168,313.8227187,1291.135747,5.975142955,13.14286716,1.299640374,0.334463291,0.060565288,28876.84168,11091,550110912,60097905,0.263059617,11115,28876.84168,410111152,1,2
1,28876,28876.84168,313.8227187,1291.135747,5.975142955,13.14286716,1.299640374,0.334463291,0.060565288,28876.84168,11091,550110912,60097905,0.263059617,11151,28876.84168,310111512,1,2
1,28876,28876.84334,228.4585924,1436.239076,1.244103372,7.732550787,1.121950579,0.76208636,0.415936326,28876.84334,11151,330111512,60098435,0.195465617,11073,28876.84334,700110732,0,0
1,28876,28876.84334,228.4585924,1436.239076,1.244103372,7.732550787,0.76208636,0.415936326,0.195465617,28876.84334,11151,330111512,60098435,1.121950579,11091,28876.84334,560110912,1,2
1,28876,28876.84334,228.4585924,1436.239076,1.244103372,7.732550787,0.76208636,0.415936326,0.195465617,28876.84334,11151,330111512,60098435,1.121950579,11115,28876.84334,410111152,1,2
1,28876,28876.84443,226.5551628,412.1439152,9.97E-05,9.97E-05,1.29E-05,1.29E-05,0.015281838,28876.84443,10863,10108632,60098874,-0.999883226,10887,28876.84443,10108872,0,0
1,28876,28876.84443,226.5551628,412.1439152,9.97E-05,9.97E-05,1.29E-05,1.29E-05,0.015281838,28876.84443,10863,10108632,60098874,-0.999883226,10923,28876.84443,10109232,0,0
1,28876,28876.84443,226.5551628,412.1439152,9.97E-05,9.97E-05,1.29E-05,1.29E-05,0.015281838,28876.84443,10863,10108632,60098874,-0.999883226,10977,28876.84443,10109772,0,0
1,28876,28876.84443,226.5551628,412.1439152,9.97E-05,9.97E-05,1.29E-05,1.29E-05,0.015281838,28876.84443,10863,10108632,60098874,-0.999883226,11079,28876.84443,10110792,0,0
1,28876,28876.84443,226.5551628,412.1439152,9.97E-05,9.97E-05,1.29E-05,0.015281838,-0.999883226,28876.84443,10863,10108632,60098874,1.29E-05,11097,28876.84443,10110972,0,0
1,28876,28876.84443,226.5551628,412.1439152,9.97E-05,9.97E-05,1.29E-05,0.015281838,-0.999883226,28876.84443,10863,10108632,60098874,1.29E-05,11157,28876.84443,10111572,0,0
1,28876,28876.84443,226.5551628,412.1439152,9.97E-05,9.97E-05,1.29E-05,0.015281838,-0.999883226,28876.84443,10863,10108632,60098874,1.29E-05,11193,28876.84443,60111932,0,0
1,28876,28876.84443,226.5551628,412.1439152,9.97E-05,9.97E-05,1.29E-05,0.015281838,-0.999883226,28876.84443,10863,10108632,60098874,1.29E-05,11211,28876.84443,950112112,0,0
1,28876,28876.84443,226.5551628,412.1439152,9.97E-05,9.97E-05,1.29E-05,0.015281838,-0.999883226,28876.84443,10863,10108632,60098874,1.29E-05,11253,28876.84443,750112532,0,0
1,28876,28876.84443,226.5551628,412.1439152,9.97E-05,9.97E-05,1.29E-05,0.015281838,-0.999883226,28876.84443,10863,10108632,60098874,1.29E-05,11265,28876.84443,10112652,0,0
1,28876,28876.84443,226.5551628,412.1439152,9.97E-05,9.97E-05,1.29E-05,0.015281838,-0.999883226,28876.84443,10863,10108632,60098874,1.29E-05,11295,28876.84443,650112952,0,0
1,28876,28876.84443,226.5551628,412.1439152,9.97E-05,9.97E-05,1.29E-05,0.015281838,-0.999883226,28876.84443,10863,10108632,60098874,1.29E-05,11301,28876.84443,10113012,0,0
1,28876,28876.84443,226.5551628,412.1439152,9.97E-05,9.97E-05,1.29E-05,0.015281838,-0.999883226,28876.84443,10863,10108632,60098874,1.29E-05,11313,28876.84443,430113132,0,0
1,28876,28876.84443,226.5551628,412.1439152,9.97E-05,9.97E-05,1.29E-05,0.015281838,-0.999883226,28876.84443,10863,10108632,60098874,1.29E-05,11319,28876.84443,10113192,0,0
1,28876,28876.84443,226.5551628,412.1439152,9.97E-05,9.97E-05,1.29E-05,0.015281838,-0.999883226,28876.84443,10863,10108632,60098874,1.29E-05,11343,28876.84443,10113432,0,0
1,28876,28876.84443,226.5551628,412.1439152,9.97E-05,9.97E-05,1.29E-05,0.015281838,-0.999883226,28876.84443,10863,10108632,60098874,1.29E-05,11373,28876.84443,90113732,0,0
1,28876,28876.84443,226.5551628,412.1439152,9.97E-05,9.97E-05,1.29E-05,0.015281838,-0.999883226,28876.84443,10863,10108632,60098874,1.29E-05,11379,28876.84443,10113792,0,0
1,28876,28876.85429,216.17462,372.4002861,-0.281891536,1.899791891,0.235394919,-1.586227503,-0.111927479,28876.85429,11301,10113012,60099038,0.993716378,10863,28876.85429,10108632,0,0
1,28876,28876.85429,216.17462,372.4002861,-0.281891536,1.899791891,0.235394919,-1.586227503,-0.111927479,28876.85429,11301,10113012,60099038,0.993716378,10887,28876.85429,10108872,0,0
1,28876,28876.85429,216.17462,372.4002861,-0.281891536,1.899791891,0.235394919,-1.586227503,-0.111927479,28876.85429,11301,10113012,60099038,0.993716378,10923,28876.85429,10109232,0,0
1,28876,28876.85429,216.17462,372.4002861,-0.281891536,1.899791891,0.235394919,-1.586227503,-0.111927479,28876.85429,11301,10113012,60099038,0.993716378,10977,28876.85429,10109772,0,0
1,28876,28876.85429,216.17462,372.4002861,-0.281891536,1.899791891,0.235394919,-1.586227503,-0.111927479,28876.85429,11301,10113012,60099038,0.993716378,11079,28876.85429,10110792,0,0
1,28876,28876.85429,216.17462,372.4002861,-0.281891536,1.899791891,-1.586227503,-0.111927479,0.993716378,28876.85429,11301,10113012,60099038,0.235394919,11097,28876.85429,10110972,0,0
1,28876,28876.85429,216.17462,372.4002861,-0.281891536,1.899791891,-1.586227503,-0.111927479,0.993716378,28876.85429,11301,10113012,60099038,0.235394919,11157,28876.85429,10111572,0,0
1,28876,28876.85429,216.17462,372.4002861,-0.281891536,1.899791891,-1.586227503,-0.111927479,0.993716378,28876.85429,11301,10113012,60099038,0.235394919,11193,28876.85429,60111932,0,0
1,28876,28876.85429,216.17462,372.4002861,-0.281891536,1.899791891,-1.586227503,-0.111927479,0.993716378,28876.85429,11301,10113012,60099038,0.235394919,11211,28876.85429,950112112,0,0
1,28876,28876.85429,216.17462,372.4002861,-0.281891536,1.899791891,-1.586227503,-0.111927479,0.993716378,28876.85429,11301,10113012,60099038,0.235394919,11253,28876.85429,750112532,0,0
1,28876,28876.85429,216.17462,372.4002861,-0.281891536,1.899791891,-1.586227503,-0.111927479,0.993716378,28876.85429,11301,10113012,60099038,0.235394919,11265,28876.85429,10112652,0,0
1,28876,28876.85429,216.17462,372.4002861,-0.281891536,1.899791891,-1.586227503,-0.111927479,0.993716378,28876.85429,11301,10113012,60099038,0.235394919,11295,28876.85429,650112952,0,0
1,28876,28876.85429,216.17462,372.4002861,-0.281891536,1.899791891,-1.586227503,-0.111927479,0.993716378,28876.85429,11301,10113012,60099038,0.235394919,11313,28876.85429,430113132,0,0
1,28876,28876.85429,216.17462,372.4002861,-0.281891536,1.899791891,-1.586227503,-0.111927479,0.993716378,28876.85429,11301,10113012,60099038,0.235394919,11319,28876.85429,10113192,0,0
1,28876,28876.85429,216.17462,372.4002861,-0.281891536,1.899791891,-1.586227503,-0.111927479,0.993716378,28876.85429,11301,10113012,60099038,0.235394919,11343,28876.85429,10113432,0,0
1,28876,28876.85429,216.17462,372.4002861,-0.281891536,1.899791891,-1.586227503,-0.111927479,0.993716378,28876.85429,11301,10113012,60099038,0.235394919,11373,28876.85429,90113732,0,0
1,28876,28876.85429,216.17462,372.4002861,-0.281891536,1.899791891,-1.586227503,-0.111927479,0.993716378,28876.85429,11301,10113012,60099038,0.235394919,11379,28876.85429,10113792,0,0
1,28876,28876.88727,152.6786864,907.4947233,0.019159299,-0.257546152,-0.017879334,0.241800135,0.062039782,28876.88727,11349,10113492,60099202,-0.998073677,10947,28876.88727,10109472,0,0
1,28876,28876.88727,152.6786864,907.4947233,0.019159299,-0.257546152,-0.017879334,0.241800135,0.062039782,28876.88727,11349,10113492,60099202,-0.998073677,10971,28876.88727,540109712,0,0
