Minutes,Seconds,rcvTime,pos_x,pos_y,spd_x,acl_x,acl_y,hed_x,hed_y,sender_id,senderPseudo,messageID,spd_y,sendTime,receiver_id,receiverPseudo,nttack,node_attack
1,28871,28871.92786,221.4582405,441.743262,2.144274162,0.093423002,-0.535507819,0.090508623,-0.995895672,11253,650112532,59945087,-12.29394592,28871.92786,11295,530112952,1,2
1,28871,28871.92786,221.4582405,441.743262,2.144274162,0.093423002,-0.535507819,0.090508623,-0.995895672,11253,650112532,59945087,-12.29394592,28871.92786,11313,310113132,1,2
1,28871,28871.92786,221.4582405,441.743262,2.144274162,0.093423002,-0.535507819,0.090508623,-0.995895672,11253,650112532,59945087,-12.29394592,28871.92786,11319,10113192,1,2
1,28871,28871.92786,221.4582405,441.743262,2.144274162,0.093423002,-0.535507819,0.090508623,-0.995895672,11253,650112532,59945087,-12.29394592,28871.92786,11343,10113432,1,2
1,28871,28871.92786,221.4582405,441.743262,2.144274162,0.093423002,-0.535507819,0.090508623,-0.995895672,11253,650112532,59945087,-12.29394592,28871.92786,11265,10112652,1,2
1,28871,28871.92786,221.4582405,441.743262,2.144274162,0.093423002,-0.535507819,0.090508623,-0.995895672,11253,650112532,59945087,-12.29394592,28871.92786,11301,10113012,1,2
1,28871,28871.94661,171.4325248,890.0994668,-14.42341252,-0.416261498,-0.054943838,-0.999664954,0.025883963,10947,10109472,59946153,-1.917918701,28871.94661,11157,10111572,0,0
1,28871,28871.94661,171.4325248,890.0994668,-14.42341252,-0.416261498,-0.054943838,-0.999664954,0.025883963,10947,10109472,59946153,-1.917918701,28871.94661,11289,10112892,0,0
1,28871,28871.94661,171.4325248,890.0994668,-14.42341252,-0.416261498,-0.054943838,-0.999664954,0.025883963,10947,10109472,59946153,-1.917918701,28871.94661,11349,10113492,0,0
1,28871,28871.94661,171.4325248,890.0994668,-14.42341252,-0.416261498,-0.054943838,-0.999664954,0.025883963,10947,10109472,59946153,-1.917918701,28871.94661,11355,110113552,0,0
1,28871,28871.94661,171.4325248,890.0994668,-14.42341252,-0.416261498,-0.054943838,-0.999664954,0.025883963,10947,10109472,59946153,-1.917918701,28871.94661,11283,10112832,0,0
1,28871,28871.98857,139.2250236,1007.148637,0.958492054,-0.016869281,0.230272855,0.061396452,-0.998113458,10953,460109532,59947715,-12.92809882,28871.98857,11235,710112352,0,0
1,28872,28872.01003,220.2030181,386.7916805,-0.092528775,0.057848959,-0.389186565,-0.133870628,0.990998817,10995,210109952,59952322,0.622526169,28872.01003,11091,470110912,0,0
1,28872,28872.01003,220.2030181,386.7916805,-0.092528775,0.057848959,-0.389186565,-0.133870628,0.990998817,10995,210109952,59952322,0.622526169,28872.01003,11115,320111152,0,0
1,28872,28872.01628,153.6073873,900.8220075,3.92E-05,1.52E-05,1.52E-05,0.012246888,-0.999925004,11289,10112892,59952760,3.92E-05,28872.01628,11157,10111572,0,0
1,28872,28872.01628,153.6073873,900.8220075,3.92E-05,1.52E-05,1.52E-05,0.012246888,-0.999925004,11289,10112892,59952760,3.92E-05,28872.01628,11349,10113492,0,0
1,28872,28872.01628,153.6073873,900.8220075,3.92E-05,1.52E-05,1.52E-05,0.012246888,-0.999925004,11289,10112892,59952760,3.92E-05,28872.01628,11355,110113552,0,0
1,28872,28872.01628,153.6073873,900.8220075,3.92E-05,1.52E-05,1.52E-05,0.012246888,-0.999925004,11289,10112892,59952760,3.92E-05,28872.01628,11283,10112832,0,0
1,28872,28872.07294,258.963749,200.4379954,1.697713988,0.005193479,-0.034891705,0.083674572,-0.996493134,10923,10109232,59953322,-11.716539,28872.07294,11097,10110972,0,0
1,28872,28872.07294,258.963749,200.4379954,1.697713988,0.005193479,-0.034891705,0.083674572,-0.996493134,10923,10109232,59953322,-11.716539,28872.07294,11109,10111092,0,0
1,28872,28872.07294,258.963749,200.4379954,1.697713988,0.005193479,-0.034891705,0.083674572,-0.996493134,10923,10109232,59953322,-11.716539,28872.07294,11199,10111992,0,0
1,28872,28872.07294,258.963749,200.4379954,1.697713988,0.005193479,-0.034891705,0.083674572,-0.996493134,10923,10109232,59953322,-11.716539,28872.07294,11193,950111932,0,0
1,28872,28872.07294,258.963749,200.4379954,1.697713988,0.005193479,-0.034891705,0.083674572,-0.996493134,10923,10109232,59953322,-11.716539,28872.07294,11211,860112112,0,0
1,28872,28872.07294,258.963749,200.4379954,1.697713988,0.005193479,-0.034891705,0.083674572,-0.996493134,10923,10109232,59953322,-11.716539,28872.07294,11295,530112952,0,0
1,28872,28872.07294,258.963749,200.4379954,1.697713988,0.005193479,-0.034891705,0.083674572,-0.996493134,10923,10109232,59953322,-11.716539,28872.07294,11313,310113132,0,0
1,28872,28872.07294,258.963749,200.4379954,1.697713988,0.005193479,-0.034891705,0.083674572,-0.996493134,10923,10109232,59953322,-11.716539,28872.07294,11319,10113192,0,0
1,28872,28872.07294,258.963749,200.4379954,1.697713988,0.005193479,-0.034891705,0.083674572,-0.996493134,10923,10109232,59953322,-11.716539,28872.07294,11343,10113432,0,0
1,28872,28872.07294,258.963749,200.4379954,1.697713988,0.005193479,-0.034891705,0.083674572,-0.996493134,10923,10109232,59953322,-11.716539,28872.07294,11373,60113732,0,0
1,28872,28872.07294,258.963749,200.4379954,1.697713988,0.005193479,-0.034891705,0.083674572,-0.996493134,10923,10109232,59953322,-11.716539,28872.07294,11223,10112232,0,0
1,28872,28872.07294,258.963749,200.4379954,1.697713988,0.005193479,-0.034891705,0.083674572,-0.996493134,10923,10109232,59953322,-11.716539,28872.07294,11253,650112532,0,0
1,28872,28872.07294,258.963749,200.4379954,1.697713988,0.005193479,-0.034891705,0.083674572,-0.996493134,10923,10109232,59953322,-11.716539,28872.07294,11265,10112652,0,0
1,28872,28872.07294,258.963749,200.4379954,1.697713988,0.005193479,-0.034891705,0.083674572,-0.996493134,10923,10109232,59953322,-11.716539,28872.07294,11277,10112772,0,0
1,28872,28872.07294,258.963749,200.4379954,1.697713988,0.005193479,-0.034891705,0.083674572,-0.996493134,10923,10109232,59953322,-11.716539,28872.07294,11301,10113012,0,0
1,28872,28872.07295,258.963749,200.4379954,1.697713988,0.005193479,-0.034891705,0.083674572,-0.996493134,10923,10109232,59953322,-11.716539,28872.07295,11157,10111572,0,0
1,28872,28872.0821,281.8535502,228.2270954,12.79415911,0.701071643,0.221247542,0.984800373,0.173690026,11199,10111992,59954648,4.031167345,28872.0821,11097,10110972,0,0
1,28872,28872.0821,281.8535502,228.2270954,12.79415911,0.701071643,0.221247542,0.984800373,0.173690026,11199,10111992,59954648,4.031167345,28872.0821,11109,10111092,0,0
1,28872,28872.0821,281.8535502,228.2270954,12.79415911,0.701071643,0.221247542,0.984800373,0.173690026,11199,10111992,59954648,4.031167345,28872.0821,11319,10113192,0,0
1,28872,28872.0821,281.8535502,228.2270954,12.79415911,0.701071643,0.221247542,0.984800373,0.173690026,11199,10111992,59954648,4.031167345,28872.0821,11343,10113432,0,0
1,28872,28872.0821,281.8535502,228.2270954,12.79415911,0.701071643,0.221247542,0.984800373,0.173690026,11199,10111992,59954648,4.031167345,28872.0821,11373,60113732,0,0
1,28872,28872.0821,281.8535502,228.2270954,12.79415911,0.701071643,0.221247542,0.984800373,0.173690026,11199,10111992,59954648,4.031167345,28872.0821,11223,10112232,0,0
1,28872,28872.0821,281.8535502,228.2270954,12.79415911,0.701071643,0.221247542,0.984800373,0.173690026,11199,10111992,59954648,4.031167345,28872.0821,11277,10112772,0,0
1,28872,28872.11817,215.9063084,214.5505021,-13.52895887,-2.126341555,-0.221737199,-0.966189636,0.257832479,10743,10107432,59954909,-1.412042557,28872.11817,11097,10110972,0,0
1,28872,28872.11817,215.9063084,214.5505021,-13.52895887,-2.126341555,-0.221737199,-0.966189636,0.257832479,10743,10107432,59954909,-1.412042557,28872.11817,11109,10111092,0,0
1,28872,28872.11817,215.9063084,214.5505021,-13.52895887,-2.126341555,-0.221737199,-0.966189636,0.257832479,10743,10107432,59954909,-1.412042557,28872.11817,11199,10111992,0,0
1,28872,28872.11817,215.9063084,214.5505021,-13.52895887,-2.126341555,-0.221737199,-0.966189636,0.257832479,10743,10107432,59954909,-1.412042557,28872.11817,11319,10113192,0,0
1,28872,28872.11817,215.9063084,214.5505021,-13.52895887,-2.126341555,-0.221737199,-0.966189636,0.257832479,10743,10107432,59954909,-1.412042557,28872.11817,11343,10113432,0,0
1,28872,28872.16497,147.0533393,895.2130507,-0.397730407,0.166638234,1.83191815,-0.219399692,-0.975635063,10971,450109712,59955707,-4.38168531,28872.16497,11157,10111572,0,0
1,28872,28872.16497,147.0533393,895.2130507,-0.397730407,0.166638234,1.83191815,-0.219399692,-0.975635063,10971,450109712,59955707,-4.38168531,28872.16497,11289,10112892,0,0
1,28872,28872.16497,147.0533393,895.2130507,-0.397730407,0.166638234,1.83191815,-0.219399692,-0.975635063,10971,450109712,59955707,-4.38168531,28872.16497,11349,10113492,0,0
1,28872,28872.16497,147.0533393,895.2130507,-0.397730407,0.166638234,1.83191815,-0.219399692,-0.975635063,10971,450109712,59955707,-4.38168531,28872.16497,11355,110113552,0,0
1,28872,28872.16497,147.0533393,895.2130507,-0.397730407,0.166638234,1.83191815,-0.219399692,-0.975635063,10971,450109712,59955707,-4.38168531,28872.16497,11283,10112832,0,0
1,28872,28872.2166,125.6909062,1059.251358,-0.560607419,0.33268185,-4.48755844,-0.056959461,0.998376492,10893,750108932,59956653,7.571211394,28872.2166,11289,10112892,0,0
1,28872,28872.2166,125.6909062,1059.251358,-0.560607419,0.33268185,-4.48755844,-0.056959461,0.998376492,10893,750108932,59956653,7.571211394,28872.2166,11349,10113492,0,0
1,28872,28872.2166,125.6909062,1059.251358,-0.560607419,0.33268185,-4.48755844,-0.056959461,0.998376492,10893,750108932,59956653,7.571211394,28872.2166,11355,110113552,0,0
1,28872,28872.2166,125.6909062,1059.251358,-0.560607419,0.33268185,-4.48755844,-0.056959461,0.998376492,10893,750108932,59956653,7.571211394,28872.2166,11283,10112832,0,0
1,28872,28872.21816,266.7956262,145.7199543,1.745395894,0.074266537,-0.43618526,0.055118554,-0.998479817,11097,10110972,59957001,-10.38093811,28872.21816,11109,10111092,0,0
1,28872,28872.21816,266.7956262,145.7199543,1.745395894,0.074266537,-0.43618526,0.055118554,-0.998479817,11097,10110972,59957001,-10.38093811,28872.21816,11199,10111992,0,0
1,28872,28872.21816,266.7956262,145.7199543,1.745395894,0.074266537,-0.43618526,0.055118554,-0.998479817,11097,10110972,59957001,-10.38093811,28872.21816,11193,950111932,0,0
1,28872,28872.21816,266.7956262,145.7199543,1.745395894,0.074266537,-0.43618526,0.055118554,-0.998479817,11097,10110972,59957001,-10.38093811,28872.21816,11211,860112112,0,0
1,28872,28872.21816,266.7956262,145.7199543,1.745395894,0.074266537,-0.43618526,0.055118554,-0.998479817,11097,10110972,59957001,-10.38093811,28872.21816,11295,530112952,0,0
1,28872,28872.21816,266.7956262,145.7199543,1.745395894,0.074266537,-0.43618526,0.055118554,-0.998479817,11097,10110972,59957001,-10.38093811,28872.21816,11313,310113132,0,0
1,28872,28872.21816,266.7956262,145.7199543,1.745395894,0.074266537,-0.43618526,0.055118554,-0.998479817,11097,10110972,59957001,-10.38093811,28872.21816,11319,10113192,0,0
1,28872,28872.21816,266.7956262,145.7199543,1.745395894,0.074266537,-0.43618526,0.055118554,-0.998479817,11097,10110972,59957001,-10.38093811,28872.21816,11343,10113432,0,0
1,28872,28872.21816,266.7956262,145.7199543,1.745395894,0.074266537,-0.43618526,0.055118554,-0.998479817,11097,10110972,59957001,-10.38093811,28872.21816,11373,60113732,0,0
1,28872,28872.21816,266.7956262,145.7199543,1.745395894,0.074266537,-0.43618526,0.055118554,-0.998479817,11097,10110972,59957001,-10.38093811,28872.21816,11253,650112532,0,0
1,28872,28872.21816,266.7956262,145.7199543,1.745395894,0.074266537,-0.43618526,0.055118554,-0.998479817,11097,10110972,59957001,-10.38093811,28872.21816,11265,10112652,0,0
1,28872,28872.21816,266.7956262,145.7199543,1.745395894,0.074266537,-0.43618526,0.055118554,-0.998479817,11097,10110972,59957001,-10.38093811,28872.21816,11301,10113012,0,0
1,28872,28872.22907,218.8770375,890.5996276,-1.121842042,-0.396713499,2.569924017,-0.039707233,0.999211357,11037,10110372,59957204,7.297391065,28872.22907,11289,10112892,0,0
1,28872,28872.22907,218.8770375,890.5996276,-1.121842042,-0.396713499,2.569924017,-0.039707233,0.999211357,11037,10110372,59957204,7.297391065,28872.22907,11349,10113492,0,0
1,28872,28872.22907,218.8770375,890.5996276,-1.121842042,-0.396713499,2.569924017,-0.039707233,0.999211357,11037,10110372,59957204,7.297391065,28872.22907,11355,110113552,0,0
1,28872,28872.22907,218.8770375,890.5996276,-1.121842042,-0.396713499,2.569924017,-0.039707233,0.999211357,11037,10110372,59957204,7.297391065,28872.22907,11283,10112832,0,0
1,28872,28872.2426,232.6586311,883.8974332,1.426583948,-0.042166381,0.387581123,0.085279047,-0.996357107,11055,730110552,59957421,-12.59446342,28872.2426,11133,120111332,0,0
1,28872,28872.26547,188.5006773,539.9298925,0.000158549,2.87E-05,2.87E-05,-0.068501476,0.997651015,11355,120113552,59957770,0.000158549,28872.26547,11157,10111572,1,2
1,28872,28872.26547,188.5006773,539.9298925,0.000158549,2.87E-05,2.87E-05,-0.068501476,0.997651015,11355,120113552,59957770,0.000158549,28872.26547,11289,10112892,1,2
1,28872,28872.26547,188.5006773,539.9298925,0.000158549,2.87E-05,2.87E-05,-0.068501476,0.997651015,11355,120113552,59957770,0.000158549,28872.26547,11349,10113492,1,2
1,28872,28872.26547,188.5006773,539.9298925,0.000158549,2.87E-05,2.87E-05,-0.068501476,0.997651015,11355,120113552,59957770,0.000158549,28872.26547,11283,10112832,1,2
1,28872,28872.26682,188.6684124,539.9378617,0.000158549,2.87E-05,2.87E-05,-0.068501476,0.997651015,11079,10110792,59958298,0.000158549,28872.26682,11157,10111572,0,0
1,28872,28872.26682,188.6684124,539.9378617,0.000158549,2.87E-05,2.87E-05,-0.068501476,0.997651015,11079,10110792,59958298,0.000158549,28872.26682,11193,950111932,0,0
1,28872,28872.26682,188.6684124,539.9378617,0.000158549,2.87E-05,2.87E-05,-0.068501476,0.997651015,11079,10110792,59958298,0.000158549,28872.26682,11211,860112112,0,0
1,28872,28872.26682,188.6684124,539.9378617,0.000158549,2.87E-05,2.87E-05,-0.068501476,0.997651015,11079,10110792,59958298,0.000158549,28872.26682,11289,10112892,0,0
1,28872,28872.26682,188.6684124,539.9378617,0.000158549,2.87E-05,2.87E-05,-0.068501476,0.997651015,11079,10110792,59958298,0.000158549,28872.26682,11295,530112952,0,0
1,28872,28872.26682,188.6684124,539.9378617,0.000158549,2.87E-05,2.87E-05,-0.068501476,0.997651015,11079,10110792,59958298,0.000158549,28872.26682,11313,310113132,0,0
1,28872,28872.26682,188.6684124,539.9378617,0.000158549,2.87E-05,2.87E-05,-0.068501476,0.997651015,11079,10110792,59958298,0.000158549,28872.26682,11319,10113192,0,0
1,28872,28872.26682,188.6684124,539.9378617,0.000158549,2.87E-05,2.87E-05,-0.068501476,0.997651015,11079,10110792,59958298,0.000158549,28872.26682,11349,10113492,0,0
1,28872,28872.26682,188.6684124,539.9378617,0.000158549,2.87E-05,2.87E-05,-0.068501476,0.997651015,11079,10110792,59958298,0.000158549,28872.26682,11355,120113552,0,0
1,28872,28872.26682,188.6684124,539.9378617,0.000158549,2.87E-05,2.87E-05,-0.068501476,0.997651015,11079,10110792,59958298,0.000158549,28872.26682,11253,650112532,0,0
1,28872,28872.26682,188.6684124,539.9378617,0.000158549,2.87E-05,2.87E-05,-0.068501476,0.997651015,11079,10110792,59958298,0.000158549,28872.26682,11265,10112652,0,0
1,28872,28872.26682,188.6684124,539.9378617,0.000158549,2.87E-05,2.87E-05,-0.068501476,0.997651015,11079,10110792,59958298,0.000158549,28872.26682,11283,10112832,0,0
1,28872,28872.26682,188.6684124,539.9378617,0.000158549,2.87E-05,2.87E-05,-0.068501476,0.997651015,11079,10110792,59958298,0.000158549,28872.26682,11301,10113012,0,0
1,28872,28872.32632,202.7251087,558.5078924,0.000168776,1.74E-05,1.74E-05,0.133770597,-0.991012325,11313,320113132,59959469,0.000168776,28872.32632,11097,10110972,1,2
1,28872,28872.32632,202.7251087,558.5078924,0.000168776,1.74E-05,1.74E-05,0.133770597,-0.991012325,11313,320113132,59959469,0.000168776,28872.32632,11157,10111572,1,2
1,28872,28872.32632,202.7251087,558.5078924,0.000168776,1.74E-05,1.74E-05,0.133770597,-0.991012325,11313,320113132,59959469,0.000168776,28872.32632,11193,950111932,1,2
1,28872,28872.32632,202.7251087,558.5078924,0.000168776,1.74E-05,1.74E-05,0.133770597,-0.991012325,11313,320113132,59959469,0.000168776,28872.32632,11211,870112112,1,2
1,28872,28872.32632,202.7251087,558.5078924,0.000168776,1.74E-05,1.74E-05,0.133770597,-0.991012325,11313,320113132,59959469,0.000168776,28872.32632,11295,530112952,1,2
1,28872,28872.32632,202.7251087,558.5078924,0.000168776,1.74E-05,1.74E-05,0.133770597,-0.991012325,11313,320113132,59959469,0.000168776,28872.32632,11319,10113192,1,2
1,28872,28872.32632,202.7251087,558.5078924,0.000168776,1.74E-05,1.74E-05,0.133770597,-0.991012325,11313,320113132,59959469,0.000168776,28872.32632,11343,10113432,1,2
1,28872,28872.32632,202.7251087,558.5078924,0.000168776,1.74E-05,1.74E-05,0.133770597,-0.991012325,11313,320113132,59959469,0.000168776,28872.32632,11373,60113732,1,2
1,28872,28872.32632,202.7251087,558.5078924,0.000168776,1.74E-05,1.74E-05,0.133770597,-0.991012325,11313,320113132,59959469,0.000168776,28872.32632,11253,650112532,1,2
1,28872,28872.32632,202.7251087,558.5078924,0.000168776,1.74E-05,1.74E-05,0.133770597,-0.991012325,11313,320113132,59959469,0.000168776,28872.32632,11265,10112652,1,2
1,28872,28872.32632,202.7251087,558.5078924,0.000168776,1.74E-05,1.74E-05,0.133770597,-0.991012325,11313,320113132,59959469,0.000168776,28872.32632,11301,10113012,1,2
1,28872,28872.35575,263.6132584,104.9807005,-2.268285217,0.020227062,-0.125693053,-0.139870033,0.990169871,11343,10113432,59961218,14.11554456,28872.35575,11097,10110972,0,0
1,28872,28872.35575,263.6132584,104.9807005,-2.268285217,0.020227062,-0.125693053,-0.139870033,0.990169871,11343,10113432,59961218,14.11554456,28872.35575,11109,10111092,0,0
1,28872,28872.35575,263.6132584,104.9807005,-2.268285217,0.020227062,-0.125693053,-0.139870033,0.990169871,11343,10113432,59961218,14.11554456,28872.35575,11199,10111992,0,0
1,28872,28872.35575,263.6132584,104.9807005,-2.268285217,0.020227062,-0.125693053,-0.139870033,0.990169871,11343,10113432,59961218,14.11554456,28872.35575,11193,950111932,0,0
1,28872,28872.35575,263.6132584,104.9807005,-2.268285217,0.020227062,-0.125693053,-0.139870033,0.990169871,11343,10113432,59961218,14.11554456,28872.35575,11211,870112112,0,0
1,28872,28872.35575,263.6132584,104.9807005,-2.268285217,0.020227062,-0.125693053,-0.139870033,0.990169871,11343,10113432,59961218,14.11554456,28872.35575,11295,530112952,0,0
1,28872,28872.35575,263.6132584,104.9807005,-2.268285217,0.020227062,-0.125693053,-0.139870033,0.990169871,11343,10113432,59961218,14.11554456,28872.35575,11313,320113132,0,0
1,28872,28872.35575,263.6132584,104.9807005,-2.268285217,0.020227062,-0.125693053,-0.139870033,0.990169871,11343,10113432,59961218,14.11554456,28872.35575,11319,10113192,0,0
1,28872,28872.35575,263.6132584,104.9807005,-2.268285217,0.020227062,-0.125693053,-0.139870033,0.990169871,11343,10113432,59961218,14.11554456,28872.35575,11373,60113732,0,0
1,28872,28872.35575,263.6132584,104.9807005,-2.268285217,0.020227062,-0.125693053,-0.139870033,0.990169871,11343,10113432,59961218,14.11554456,28872.35575,11253,650112532,0,0
1,28872,28872.35575,263.6132584,104.9807005,-2.268285217,0.020227062,-0.125693053,-0.139870033,0.990169871,11343,10113432,59961218,14.11554456,28872.35575,11265,10112652,0,0
1,28872,28872.35575,263.6132584,104.9807005,-2.268285217,0.020227062,-0.125693053,-0.139870033,0.990169871,11343,10113432,59961218,14.11554456,28872.35575,11301,10113012,0,0
1,28872,28872.45642,295.2155864,232.4590085,13.18163739,-0.176933194,-0.055381868,0.965751275,0.259469603,11193,980111932,59962858,4.15418425,28872.45642,11097,10110972,1,2
1,28872,28872.45642,295.2155864,232.4590085,13.18163739,-0.176933194,-0.055381868,0.965751275,0.259469603,11193,980111932,59962858,4.15418425,28872.45642,11157,10111572,1,2
1,28872,28872.45642,295.2155864,232.4590085,13.18163739,-0.176933194,-0.055381868,0.965751275,0.259469603,11193,980111932,59962858,4.15418425,28872.45642,11211,870112112,1,2
1,28872,28872.45642,295.2155864,232.4590085,13.18163739,-0.176933194,-0.055381868,0.965751275,0.259469603,11193,980111932,59962858,4.15418425,28872.45642,11295,530112952,1,2
1,28872,28872.45642,295.2155864,232.4590085,13.18163739,-0.176933194,-0.055381868,0.965751275,0.259469603,11193,980111932,59962858,4.15418425,28872.45642,11313,320113132,1,2
1,28872,28872.45642,295.2155864,232.4590085,13.18163739,-0.176933194,-0.055381868,0.965751275,0.259469603,11193,980111932,59962858,4.15418425,28872.45642,11319,10113192,1,2
1,28872,28872.45642,295.2155864,232.4590085,13.18163739,-0.176933194,-0.055381868,0.965751275,0.259469603,11193,980111932,59962858,4.15418425,28872.45642,11343,10113432,1,2
1,28872,28872.45642,295.2155864,232.4590085,13.18163739,-0.176933194,-0.055381868,0.965751275,0.259469603,11193,980111932,59962858,4.15418425,28872.45642,11253,650112532,1,2
1,28872,28872.45642,295.2155864,232.4590085,13.18163739,-0.176933194,-0.055381868,0.965751275,0.259469603,11193,980111932,59962858,4.15418425,28872.45642,11265,10112652,1,2
1,28872,28872.45642,295.2155864,232.4590085,13.18163739,-0.176933194,-0.055381868,0.965751275,0.259469603,11193,980111932,59962858,4.15418425,28872.45642,11301,10113012,1,2
1,28872,28872.45643,295.2155864,232.4590085,13.18163739,-0.176933194,-0.055381868,0.965751275,0.259469603,11193,980111932,59962858,4.15418425,28872.45643,11373,60113732,1,2
1,28872,28872.5249,146.8614639,900.2678697,1.66E-05,1.13E-05,1.13E-05,0.012171559,-0.999925924,11283,10112832,59965602,1.66E-05,28872.5249,11289,10112892,0,0
1,28872,28872.5249,146.8614639,900.2678697,1.66E-05,1.13E-05,1.13E-05,0.012171559,-0.999925924,11283,10112832,59965602,1.66E-05,28872.5249,11349,10113492,0,0
1,28872,28872.5249,146.8614639,900.2678697,1.66E-05,1.13E-05,1.13E-05,0.012171559,-0.999925924,11283,10112832,59965602,1.66E-05,28872.5249,11355,120113552,0,0
1,28872,28872.52491,146.8614639,900.2678697,1.66E-05,1.13E-05,1.13E-05,0.012171559,-0.999925924,11283,10112832,59965602,1.66E-05,28872.52491,11157,10111572,0,0
1,28872,28872.62891,218.1645104,381.4235831,-0.005406713,0.007004007,-0.045110851,-0.088664298,0.996061565,11031,620110312,59967401,0.041496779,28872.62891,11133,120111332,0,0
1,28872,28872.68574,371.4883142,806.8610603,-8.319412413,-2.064715233,-0.939543495,-0.999524789,0.030825254,10983,10109832,59969105,-3.786293449,28872.68574,11325,10113252,0,0
1,28872,28872.68574,371.4883142,806.8610603,-8.319412413,-2.064715233,-0.939543495,-0.999524789,0.030825254,10983,10109832,59969105,-3.786293449,28872.68574,11229,10112292,0,0
1,28872,28872.71762,260.2853772,220.1896037,6.26E-05,7.57E-05,7.57E-05,-0.999509153,0.031328141,11109,10111092,59969758,6.26E-05,28872.71762,11097,10110972,0,0
1,28872,28872.71762,260.2853772,220.1896037,6.26E-05,7.57E-05,7.57E-05,-0.999509153,0.031328141,11109,10111092,59969758,6.26E-05,28872.71762,11199,10111992,0,0
1,28872,28872.71762,260.2853772,220.1896037,6.26E-05,7.57E-05,7.57E-05,-0.999509153,0.031328141,11109,10111092,59969758,6.26E-05,28872.71762,11319,10113192,0,0
1,28872,28872.71762,260.2853772,220.1896037,6.26E-05,7.57E-05,7.57E-05,-0.999509153,0.031328141,11109,10111092,59969758,6.26E-05,28872.71762,11343,10113432,0,0
1,28872,28872.71762,260.2853772,220.1896037,6.26E-05,7.57E-05,7.57E-05,-0.999509153,0.031328141,11109,10111092,59969758,6.26E-05,28872.71762,11373,60113732,0,0
1,28872,28872.71762,260.2853772,220.1896037,6.26E-05,7.57E-05,7.57E-05,-0.999509153,0.031328141,11109,10111092,59969758,6.26E-05,28872.71762,11223,10112232,0,0
1,28872,28872.71762,260.2853772,220.1896037,6.26E-05,7.57E-05,7.57E-05,-0.999509153,0.031328141,11109,10111092,59969758,6.26E-05,28872.71762,11277,10112772,0,0
1,28872,28872.76547,219.2088038,894.1519157,-2.722534915,-0.659105831,1.906591541,-0.192556535,0.981285881,11355,130113552,59970281,7.876838272,28872.76547,11157,10111572,1,2
1,28872,28872.76547,219.2088038,894.1519157,-2.722534915,-0.659105831,1.906591541,-0.192556535,0.981285881,11355,130113552,59970281,7.876838272,28872.76547,11289,10112892,1,2
1,28872,28872.76547,219.2088038,894.1519157,-2.722534915,-0.659105831,1.906591541,-0.192556535,0.981285881,11355,130113552,59970281,7.876838272,28872.76547,11349,10113492,1,2
1,28872,28872.76547,219.2088038,894.1519157,-2.722534915,-0.659105831,1.906591541,-0.192556535,0.981285881,11355,130113552,59970281,7.876838272,28872.76547,11283,10112832,1,2
1,28872,28872.77599,220.7201284,365.5214463,-1.30639839,0.312490435,-2.10183119,-0.122499583,0.992468565,11265,10112652,59971563,8.789397695,28872.77599,11097,10110972,0,0
1,28872,28872.77599,220.7201284,365.5214463,-1.30639839,0.312490435,-2.10183119,-0.122499583,0.992468565,11265,10112652,59971563,8.789397695,28872.77599,11157,10111572,0,0
1,28872,28872.77599,220.7201284,365.5214463,-1.30639839,0.312490435,-2.10183119,-0.122499583,0.992468565,11265,10112652,59971563,8.789397695,28872.77599,11193,980111932,0,0
1,28872,28872.77599,220.7201284,365.5214463,-1.30639839,0.312490435,-2.10183119,-0.122499583,0.992468565,11265,10112652,59971563,8.789397695,28872.77599,11211,870112112,0,0
1,28872,28872.77599,220.7201284,365.5214463,-1.30639839,0.312490435,-2.10183119,-0.122499583,0.992468565,11265,10112652,59971563,8.789397695,28872.77599,11295,530112952,0,0
1,28872,28872.77599,220.7201284,365.5214463,-1.30639839,0.312490435,-2.10183119,-0.122499583,0.992468565,11265,10112652,59971563,8.789397695,28872.77599,11313,320113132,0,0
1,28872,28872.77599,220.7201284,365.5214463,-1.30639839,0.312490435,-2.10183119,-0.122499583,0.992468565,11265,10112652,59971563,8.789397695,28872.77599,11319,10113192,0,0
1,28872,28872.77599,220.7201284,365.5214463,-1.30639839,0.312490435,-2.10183119,-0.122499583,0.992468565,11265,10112652,59971563,8.789397695,28872.77599,11343,10113432,0,0
1,28872,28872.77599,220.7201284,365.5214463,-1.30639839,0.312490435,-2.10183119,-0.122499583,0.992468565,11265,10112652,59971563,8.789397695,28872.77599,11373,60113732,0,0
1,28872,28872.77599,220.7201284,365.5214463,-1.30639839,0.312490435,-2.10183119,-0.122499583,0.992468565,11265,10112652,59971563,8.789397695,28872.77599,11253,650112532,0,0
1,28872,28872.77599,220.7201284,365.5214463,-1.30639839,0.312490435,-2.10183119,-0.122499583,0.992468565,11265,10112652,59971563,8.789397695,28872.77599,11301,10113012,0,0
1,28872,28872.77863,341.1400091,806.9014024,11.98526629,-0.576693113,-0.18537259,0.963350779,0.268244806,11229,10112292,59971761,3.855264905,28872.77863,11325,10113252,0,0
1,28872,28872.81897,262.0259012,217.1303701,-8.052944995,-2.763442617,-0.445663891,-0.992004564,-0.126202002,10977,10109772,59972751,-1.291300358,28872.81897,11097,10110972,0,0
