Minutes,rcvTime,pos_x,pos_y,spd_x,spd_y,acl_y,hed_x,hed_y,sendTime,sender_id,senderPseudo,receiver_id,Seconds,receiverPseudo,messageID,acl_x,nttack,node_attack
1,28872.04068,260.7621173,220.1333342,0.006757222,0.006757222,0.000519756,-0.972967924,0.230940292,28872.04068,11109,10111092,11343,28872,10113432,36972046,0.000519756,0,0
1,28872.15696,220.0527912,365.5869192,-1.306314249,8.789481836,-2.101752507,-0.139556119,0.990214163,28872.15696,11265,10112652,11097,28872,10110972,36973316,0.312569118,0,0
1,28872.15696,220.0527912,365.5869192,-1.306314249,8.789481836,-2.101752507,-0.139556119,0.990214163,28872.15696,11265,10112652,11157,28872,10111572,36973316,0.312569118,0,0
1,28872.15696,220.0527912,365.5869192,-1.306314249,8.789481836,-2.101752507,-0.139556119,0.990214163,28872.15696,11265,10112652,11193,28872,200111932,36973316,0.312569118,0,0
1,28872.15696,220.0527912,365.5869192,-1.306314249,8.789481836,-2.101752507,-0.139556119,0.990214163,28872.15696,11265,10112652,11211,28872,290112112,36973316,0.312569118,0,0
1,28872.15696,220.0527912,365.5869192,-1.306314249,8.789481836,-2.101752507,-0.139556119,0.990214163,28872.15696,11265,10112652,11373,28872,20113732,36973316,0.312569118,0,0
1,28872.15696,220.0527912,365.5869192,-1.306314249,8.789481836,-2.101752507,-0.139556119,0.990214163,28872.15696,11265,10112652,11253,28872,260112532,36973316,0.312569118,0,0
1,28872.15696,220.0527912,365.5869192,-1.306314249,8.789481836,-2.101752507,-0.139556119,0.990214163,28872.15696,11265,10112652,11295,28872,220112952,36973316,0.312569118,0,0
1,28872.15696,220.0527912,365.5869192,-1.306314249,8.789481836,-2.101752507,-0.139556119,0.990214163,28872.15696,11265,10112652,11301,28872,10113012,36973316,0.312569118,0,0
1,28872.15696,220.0527912,365.5869192,-1.306314249,8.789481836,-2.101752507,-0.139556119,0.990214163,28872.15696,11265,10112652,11313,28872,140113132,36973316,0.312569118,0,0
1,28872.15696,220.0527912,365.5869192,-1.306314249,8.789481836,-2.101752507,-0.139556119,0.990214163,28872.15696,11265,10112652,11319,28872,10113192,36973316,0.312569118,0,0
1,28872.15696,220.0527912,365.5869192,-1.306314249,8.789481836,-2.101752507,-0.139556119,0.990214163,28872.15696,11265,10112652,11343,28872,10113432,36973316,0.312569118,0,0
1,28872.21468,219.9183879,347.5673726,-1.814816738,12.03236206,-2.884465471,-0.056915701,0.998378988,28872.21468,11301,10113012,11097,28872,10110972,36974267,0.435316233,0,0
1,28872.21468,219.9183879,347.5673726,-1.814816738,12.03236206,-2.884465471,-0.056915701,0.998378988,28872.21468,11301,10113012,11109,28872,10111092,36974267,0.435316233,0,0
1,28872.21468,219.9183879,347.5673726,-1.814816738,12.03236206,-2.884465471,-0.056915701,0.998378988,28872.21468,11301,10113012,11157,28872,10111572,36974267,0.435316233,0,0
1,28872.21468,219.9183879,347.5673726,-1.814816738,12.03236206,-2.884465471,-0.056915701,0.998378988,28872.21468,11301,10113012,11193,28872,200111932,36974267,0.435316233,0,0
1,28872.21468,219.9183879,347.5673726,-1.814816738,12.03236206,-2.884465471,-0.056915701,0.998378988,28872.21468,11301,10113012,11211,28872,290112112,36974267,0.435316233,0,0
1,28872.21468,219.9183879,347.5673726,-1.814816738,12.03236206,-2.884465471,-0.056915701,0.998378988,28872.21468,11301,10113012,11373,28872,20113732,36974267,0.435316233,0,0
1,28872.21468,219.9183879,347.5673726,-1.814816738,12.03236206,-2.884465471,-0.056915701,0.998378988,28872.21468,11301,10113012,11253,28872,260112532,36974267,0.435316233,0,0
1,28872.21468,219.9183879,347.5673726,-1.814816738,12.03236206,-2.884465471,-0.056915701,0.998378988,28872.21468,11301,10113012,11265,28872,10112652,36974267,0.435316233,0,0
1,28872.21468,219.9183879,347.5673726,-1.814816738,12.03236206,-2.884465471,-0.056915701,0.998378988,28872.21468,11301,10113012,11295,28872,220112952,36974267,0.435316233,0,0
1,28872.21468,219.9183879,347.5673726,-1.814816738,12.03236206,-2.884465471,-0.056915701,0.998378988,28872.21468,11301,10113012,11313,28872,140113132,36974267,0.435316233,0,0
1,28872.21468,219.9183879,347.5673726,-1.814816738,12.03236206,-2.884465471,-0.056915701,0.998378988,28872.21468,11301,10113012,11319,28872,10113192,36974267,0.435316233,0,0
1,28872.21468,219.9183879,347.5673726,-1.814816738,12.03236206,-2.884465471,-0.056915701,0.998378988,28872.21468,11301,10113012,11343,28872,10113432,36974267,0.435316233,0,0
1,28872.30344,263.6817765,104.9873347,-2.268411094,14.11541868,-0.125712445,-0.138542739,0.990356456,28872.30344,11343,10113432,11097,28872,10110972,36974722,0.02020767,0,0
1,28872.30344,263.6817765,104.9873347,-2.268411094,14.11541868,-0.125712445,-0.138542739,0.990356456,28872.30344,11343,10113432,11109,28872,10111092,36974722,0.02020767,0,0
1,28872.30344,263.6817765,104.9873347,-2.268411094,14.11541868,-0.125712445,-0.138542739,0.990356456,28872.30344,11343,10113432,11193,28872,200111932,36974722,0.02020767,0,0
1,28872.30344,263.6817765,104.9873347,-2.268411094,14.11541868,-0.125712445,-0.138542739,0.990356456,28872.30344,11343,10113432,11199,28872,10111992,36974722,0.02020767,0,0
1,28872.30344,263.6817765,104.9873347,-2.268411094,14.11541868,-0.125712445,-0.138542739,0.990356456,28872.30344,11343,10113432,11211,28872,290112112,36974722,0.02020767,0,0
1,28872.30344,263.6817765,104.9873347,-2.268411094,14.11541868,-0.125712445,-0.138542739,0.990356456,28872.30344,11343,10113432,11373,28872,20113732,36974722,0.02020767,0,0
1,28872.30344,263.6817765,104.9873347,-2.268411094,14.11541868,-0.125712445,-0.138542739,0.990356456,28872.30344,11343,10113432,11253,28872,260112532,36974722,0.02020767,0,0
1,28872.30344,263.6817765,104.9873347,-2.268411094,14.11541868,-0.125712445,-0.138542739,0.990356456,28872.30344,11343,10113432,11265,28872,10112652,36974722,0.02020767,0,0
1,28872.30344,263.6817765,104.9873347,-2.268411094,14.11541868,-0.125712445,-0.138542739,0.990356456,28872.30344,11343,10113432,11295,28872,220112952,36974722,0.02020767,0,0
1,28872.30344,263.6817765,104.9873347,-2.268411094,14.11541868,-0.125712445,-0.138542739,0.990356456,28872.30344,11343,10113432,11301,28872,10113012,36974722,0.02020767,0,0
1,28872.30344,263.6817765,104.9873347,-2.268411094,14.11541868,-0.125712445,-0.138542739,0.990356456,28872.30344,11343,10113432,11313,28872,140113132,36974722,0.02020767,0,0
1,28872.30344,263.6817765,104.9873347,-2.268411094,14.11541868,-0.125712445,-0.138542739,0.990356456,28872.30344,11343,10113432,11319,28872,10113192,36974722,0.02020767,0,0
1,28872.3439,253.4664303,165.1022925,-2.512200327,13.90818814,0.249762814,-0.163481922,0.98654633,28872.3439,11319,10113192,11097,28872,10110972,36975231,-0.045101349,0,0
1,28872.3439,253.4664303,165.1022925,-2.512200327,13.90818814,0.249762814,-0.163481922,0.98654633,28872.3439,11319,10113192,11109,28872,10111092,36975231,-0.045101349,0,0
1,28872.3439,253.4664303,165.1022925,-2.512200327,13.90818814,0.249762814,-0.163481922,0.98654633,28872.3439,11319,10113192,11157,28872,10111572,36975231,-0.045101349,0,0
1,28872.3439,253.4664303,165.1022925,-2.512200327,13.90818814,0.249762814,-0.163481922,0.98654633,28872.3439,11319,10113192,11193,28872,200111932,36975231,-0.045101349,0,0
1,28872.3439,253.4664303,165.1022925,-2.512200327,13.90818814,0.249762814,-0.163481922,0.98654633,28872.3439,11319,10113192,11199,28872,10111992,36975231,-0.045101349,0,0
1,28872.3439,253.4664303,165.1022925,-2.512200327,13.90818814,0.249762814,-0.163481922,0.98654633,28872.3439,11319,10113192,11211,28872,290112112,36975231,-0.045101349,0,0
1,28872.3439,253.4664303,165.1022925,-2.512200327,13.90818814,0.249762814,-0.163481922,0.98654633,28872.3439,11319,10113192,11373,28872,20113732,36975231,-0.045101349,0,0
1,28872.3439,253.4664303,165.1022925,-2.512200327,13.90818814,0.249762814,-0.163481922,0.98654633,28872.3439,11319,10113192,11253,28872,260112532,36975231,-0.045101349,0,0
1,28872.3439,253.4664303,165.1022925,-2.512200327,13.90818814,0.249762814,-0.163481922,0.98654633,28872.3439,11319,10113192,11265,28872,10112652,36975231,-0.045101349,0,0
1,28872.3439,253.4664303,165.1022925,-2.512200327,13.90818814,0.249762814,-0.163481922,0.98654633,28872.3439,11319,10113192,11277,28872,10112772,36975231,-0.045101349,0,0
1,28872.3439,253.4664303,165.1022925,-2.512200327,13.90818814,0.249762814,-0.163481922,0.98654633,28872.3439,11319,10113192,11295,28872,220112952,36975231,-0.045101349,0,0
1,28872.3439,253.4664303,165.1022925,-2.512200327,13.90818814,0.249762814,-0.163481922,0.98654633,28872.3439,11319,10113192,11301,28872,10113012,36975231,-0.045101349,0,0
1,28872.3439,253.4664303,165.1022925,-2.512200327,13.90818814,0.249762814,-0.163481922,0.98654633,28872.3439,11319,10113192,11313,28872,140113132,36975231,-0.045101349,0,0
1,28872.3439,253.4664303,165.1022925,-2.512200327,13.90818814,0.249762814,-0.163481922,0.98654633,28872.3439,11319,10113192,11343,28872,10113432,36975231,-0.045101349,0,0
1,28872.34584,222.613768,411.5332,0.001259752,0.001259752,0.000937973,0.028880547,-0.99958287,28872.34584,10887,10108872,11157,28872,10111572,36975449,0.000937973,0,0
1,28872.34584,222.613768,411.5332,0.001259752,0.001259752,0.000937973,0.028880547,-0.99958287,28872.34584,10887,10108872,11193,28872,200111932,36975449,0.000937973,0,0
1,28872.34584,222.613768,411.5332,0.001259752,0.001259752,0.000937973,0.028880547,-0.99958287,28872.34584,10887,10108872,11211,28872,290112112,36975449,0.000937973,0,0
1,28872.34584,222.613768,411.5332,0.001259752,0.001259752,0.000937973,0.028880547,-0.99958287,28872.34584,10887,10108872,11253,28872,260112532,36975449,0.000937973,0,0
1,28872.34584,222.613768,411.5332,0.001259752,0.001259752,0.000937973,0.028880547,-0.99958287,28872.34584,10887,10108872,11265,28872,10112652,36975449,0.000937973,0,0
1,28872.34584,222.613768,411.5332,0.001259752,0.001259752,0.000937973,0.028880547,-0.99958287,28872.34584,10887,10108872,11295,28872,220112952,36975449,0.000937973,0,0
1,28872.34584,222.613768,411.5332,0.001259752,0.001259752,0.000937973,0.028880547,-0.99958287,28872.34584,10887,10108872,11301,28872,10113012,36975449,0.000937973,0,0
1,28872.34584,222.613768,411.5332,0.001259752,0.001259752,0.000937973,0.028880547,-0.99958287,28872.34584,10887,10108872,11313,28872,140113132,36975449,0.000937973,0,0
1,28872.34585,222.613768,411.5332,0.001259752,0.001259752,0.000937973,0.028880547,-0.99958287,28872.34585,10887,10108872,11097,28872,10110972,36975449,0.000937973,0,0
1,28872.34585,222.613768,411.5332,0.001259752,0.001259752,0.000937973,0.028880547,-0.99958287,28872.34585,10887,10108872,11373,28872,20113732,36975449,0.000937973,0,0
1,28872.34585,222.613768,411.5332,0.001259752,0.001259752,0.000937973,0.028880547,-0.99958287,28872.34585,10887,10108872,11319,28872,10113192,36975449,0.000937973,0,0
1,28872.34585,222.613768,411.5332,0.001259752,0.001259752,0.000937973,0.028880547,-0.99958287,28872.34585,10887,10108872,11343,28872,10113432,36975449,0.000937973,0,0
1,28872.35227,218.9234527,890.7178589,-1.126737254,7.292495853,2.569814511,0.204529729,0.978860353,28872.35227,11037,10110372,11283,28872,10112832,36975647,-0.396823005,0,0
1,28872.35227,218.9234527,890.7178589,-1.126737254,7.292495853,2.569814511,0.204529729,0.978860353,28872.35227,11037,10110372,11289,28872,10112892,36975647,-0.396823005,0,0
1,28872.35227,218.9234527,890.7178589,-1.126737254,7.292495853,2.569814511,0.204529729,0.978860353,28872.35227,11037,10110372,11355,28872,20113552,36975647,-0.396823005,0,0
1,28872.35227,218.9234527,890.7178589,-1.126737254,7.292495853,2.569814511,0.204529729,0.978860353,28872.35227,11037,10110372,11349,28872,10113492,36975647,-0.396823005,0,0
1,28872.35875,359.2430198,813.7937617,11.6635379,4.453075892,0.228808833,0.93759913,0.347718092,28872.35875,11325,10113252,11229,28872,10112292,36975854,0.599052765,0,0
1,28872.39029,233.0365757,219.6154372,0.000361224,0.000361224,0.000395029,0.995270545,0.097141863,28872.39029,11253,260112532,11193,28872,200111932,36976874,0.000395029,1,2
1,28872.39029,233.0365757,219.6154372,0.000361224,0.000361224,0.000395029,0.995270545,0.097141863,28872.39029,11253,260112532,11097,28872,10110972,36976874,0.000395029,1,2
1,28872.39029,233.0365757,219.6154372,0.000361224,0.000361224,0.000395029,0.995270545,0.097141863,28872.39029,11253,260112532,11157,28872,10111572,36976874,0.000395029,1,2
1,28872.39029,233.0365757,219.6154372,0.000361224,0.000361224,0.000395029,0.995270545,0.097141863,28872.39029,11253,260112532,11265,28872,10112652,36976874,0.000395029,1,2
1,28872.39029,233.0365757,219.6154372,0.000361224,0.000361224,0.000395029,0.995270545,0.097141863,28872.39029,11253,260112532,11301,28872,10113012,36976874,0.000395029,1,2
1,28872.39029,233.0365757,219.6154372,0.000361224,0.000361224,0.000395029,0.995270545,0.097141863,28872.39029,11253,260112532,11319,28872,10113192,36976874,0.000395029,1,2
1,28872.39029,233.0365757,219.6154372,0.000361224,0.000361224,0.000395029,0.995270545,0.097141863,28872.39029,11253,260112532,11343,28872,10113432,36976874,0.000395029,1,2
1,28872.39029,233.0365757,219.6154372,0.000361224,0.000361224,0.000395029,0.995270545,0.097141863,28872.39029,11253,260112532,11211,28872,290112112,36976874,0.000395029,1,2
1,28872.39029,233.0365757,219.6154372,0.000361224,0.000361224,0.000395029,0.995270545,0.097141863,28872.39029,11253,260112532,11373,28872,20113732,36976874,0.000395029,1,2
1,28872.39029,233.0365757,219.6154372,0.000361224,0.000361224,0.000395029,0.995270545,0.097141863,28872.39029,11253,260112532,11295,28872,220112952,36976874,0.000395029,1,2
1,28872.39029,233.0365757,219.6154372,0.000361224,0.000361224,0.000395029,0.995270545,0.097141863,28872.39029,11253,260112532,11313,28872,140113132,36976874,0.000395029,1,2
1,28872.42491,188.1108425,539.8951535,0.000192169,0.000192169,0.000341263,-0.056734856,0.998389281,28872.42491,11079,10110792,11157,28872,10111572,36977672,0.000341263,0,0
1,28872.42491,188.1108425,539.8951535,0.000192169,0.000192169,0.000341263,-0.056734856,0.998389281,28872.42491,11079,10110792,11193,28872,200111932,36977672,0.000341263,0,0
1,28872.42491,188.1108425,539.8951535,0.000192169,0.000192169,0.000341263,-0.056734856,0.998389281,28872.42491,11079,10110792,11211,28872,290112112,36977672,0.000341263,0,0
1,28872.42491,188.1108425,539.8951535,0.000192169,0.000192169,0.000341263,-0.056734856,0.998389281,28872.42491,11079,10110792,11253,28872,260112532,36977672,0.000341263,0,0
1,28872.42491,188.1108425,539.8951535,0.000192169,0.000192169,0.000341263,-0.056734856,0.998389281,28872.42491,11079,10110792,11265,28872,10112652,36977672,0.000341263,0,0
1,28872.42491,188.1108425,539.8951535,0.000192169,0.000192169,0.000341263,-0.056734856,0.998389281,28872.42491,11079,10110792,11283,28872,10112832,36977672,0.000341263,0,0
1,28872.42491,188.1108425,539.8951535,0.000192169,0.000192169,0.000341263,-0.056734856,0.998389281,28872.42491,11079,10110792,11289,28872,10112892,36977672,0.000341263,0,0
1,28872.42491,188.1108425,539.8951535,0.000192169,0.000192169,0.000341263,-0.056734856,0.998389281,28872.42491,11079,10110792,11295,28872,220112952,36977672,0.000341263,0,0
1,28872.42491,188.1108425,539.8951535,0.000192169,0.000192169,0.000341263,-0.056734856,0.998389281,28872.42491,11079,10110792,11301,28872,10113012,36977672,0.000341263,0,0
1,28872.42491,188.1108425,539.8951535,0.000192169,0.000192169,0.000341263,-0.056734856,0.998389281,28872.42491,11079,10110792,11313,28872,140113132,36977672,0.000341263,0,0
1,28872.42491,188.1108425,539.8951535,0.000192169,0.000192169,0.000341263,-0.056734856,0.998389281,28872.42491,11079,10110792,11319,28872,10113192,36977672,0.000341263,0,0
1,28872.42491,188.1108425,539.8951535,0.000192169,0.000192169,0.000341263,-0.056734856,0.998389281,28872.42491,11079,10110792,11355,28872,20113552,36977672,0.000341263,0,0
1,28872.42491,188.1108425,539.8951535,0.000192169,0.000192169,0.000341263,-0.056734856,0.998389281,28872.42491,11079,10110792,11349,28872,10113492,36977672,0.000341263,0,0
1,28872.42768,153.0194416,900.7788011,9.08E-06,9.08E-06,1.79E-05,0.07117461,-0.997463872,28872.42768,11289,10112892,11157,28872,10111572,36977925,1.79E-05,0,0
1,28872.42768,153.0194416,900.7788011,9.08E-06,9.08E-06,1.79E-05,0.07117461,-0.997463872,28872.42768,11289,10112892,11283,28872,10112832,36977925,1.79E-05,0,0
1,28872.42768,153.0194416,900.7788011,9.08E-06,9.08E-06,1.79E-05,0.07117461,-0.997463872,28872.42768,11289,10112892,11355,28872,20113552,36977925,1.79E-05,0,0
1,28872.42768,153.0194416,900.7788011,9.08E-06,9.08E-06,1.79E-05,0.07117461,-0.997463872,28872.42768,11289,10112892,11349,28872,10113492,36977925,1.79E-05,0,0
1,28872.45095,262.9157666,216.7039857,-8.063043953,-1.301399316,-0.445932373,-0.997443351,-0.071461603,28872.45095,10977,10109772,11097,28872,10110972,36978093,-2.7637111,0,0
1,28872.45095,262.9157666,216.7039857,-8.063043953,-1.301399316,-0.445932373,-0.997443351,-0.071461603,28872.45095,10977,10109772,11109,28872,10111092,36978093,-2.7637111,0,0
1,28872.45095,262.9157666,216.7039857,-8.063043953,-1.301399316,-0.445932373,-0.997443351,-0.071461603,28872.45095,10977,10109772,11157,28872,10111572,36978093,-2.7637111,0,0
1,28872.45095,262.9157666,216.7039857,-8.063043953,-1.301399316,-0.445932373,-0.997443351,-0.071461603,28872.45095,10977,10109772,11193,28872,200111932,36978093,-2.7637111,0,0
1,28872.45095,262.9157666,216.7039857,-8.063043953,-1.301399316,-0.445932373,-0.997443351,-0.071461603,28872.45095,10977,10109772,11199,28872,10111992,36978093,-2.7637111,0,0
1,28872.45095,262.9157666,216.7039857,-8.063043953,-1.301399316,-0.445932373,-0.997443351,-0.071461603,28872.45095,10977,10109772,11211,28872,290112112,36978093,-2.7637111,0,0
1,28872.45095,262.9157666,216.7039857,-8.063043953,-1.301399316,-0.445932373,-0.997443351,-0.071461603,28872.45095,10977,10109772,11373,28872,20113732,36978093,-2.7637111,0,0
1,28872.45095,262.9157666,216.7039857,-8.063043953,-1.301399316,-0.445932373,-0.997443351,-0.071461603,28872.45095,10977,10109772,11223,28872,10112232,36978093,-2.7637111,0,0
1,28872.45095,262.9157666,216.7039857,-8.063043953,-1.301399316,-0.445932373,-0.997443351,-0.071461603,28872.45095,10977,10109772,11253,28872,260112532,36978093,-2.7637111,0,0
1,28872.45095,262.9157666,216.7039857,-8.063043953,-1.301399316,-0.445932373,-0.997443351,-0.071461603,28872.45095,10977,10109772,11265,28872,10112652,36978093,-2.7637111,0,0
1,28872.45095,262.9157666,216.7039857,-8.063043953,-1.301399316,-0.445932373,-0.997443351,-0.071461603,28872.45095,10977,10109772,11277,28872,10112772,36978093,-2.7637111,0,0
1,28872.45095,262.9157666,216.7039857,-8.063043953,-1.301399316,-0.445932373,-0.997443351,-0.071461603,28872.45095,10977,10109772,11295,28872,220112952,36978093,-2.7637111,0,0
1,28872.45095,262.9157666,216.7039857,-8.063043953,-1.301399316,-0.445932373,-0.997443351,-0.071461603,28872.45095,10977,10109772,11301,28872,10113012,36978093,-2.7637111,0,0
1,28872.45095,262.9157666,216.7039857,-8.063043953,-1.301399316,-0.445932373,-0.997443351,-0.071461603,28872.45095,10977,10109772,11313,28872,140113132,36978093,-2.7637111,0,0
1,28872.45095,262.9157666,216.7039857,-8.063043953,-1.301399316,-0.445932373,-0.997443351,-0.071461603,28872.45095,10977,10109772,11319,28872,10113192,36978093,-2.7637111,0,0
1,28872.45095,262.9157666,216.7039857,-8.063043953,-1.301399316,-0.445932373,-0.997443351,-0.071461603,28872.45095,10977,10109772,11343,28872,10113432,36978093,-2.7637111,0,0
1,28872.47,258.3647686,200.2858395,1.699024104,-11.71522889,-0.034634544,0.036832221,-0.999321464,28872.47,10923,10109232,11097,28872,10110972,36979028,0.00545064,0,0
1,28872.47,258.3647686,200.2858395,1.699024104,-11.71522889,-0.034634544,0.036832221,-0.999321464,28872.47,10923,10109232,11109,28872,10111092,36979028,0.00545064,0,0
1,28872.47,258.3647686,200.2858395,1.699024104,-11.71522889,-0.034634544,0.036832221,-0.999321464,28872.47,10923,10109232,11157,28872,10111572,36979028,0.00545064,0,0
1,28872.47,258.3647686,200.2858395,1.699024104,-11.71522889,-0.034634544,0.036832221,-0.999321464,28872.47,10923,10109232,11193,28872,200111932,36979028,0.00545064,0,0
1,28872.47,258.3647686,200.2858395,1.699024104,-11.71522889,-0.034634544,0.036832221,-0.999321464,28872.47,10923,10109232,11199,28872,10111992,36979028,0.00545064,0,0
1,28872.47,258.3647686,200.2858395,1.699024104,-11.71522889,-0.034634544,0.036832221,-0.999321464,28872.47,10923,10109232,11211,28872,290112112,36979028,0.00545064,0,0
1,28872.47,258.3647686,200.2858395,1.699024104,-11.71522889,-0.034634544,0.036832221,-0.999321464,28872.47,10923,10109232,11373,28872,20113732,36979028,0.00545064,0,0
1,28872.47,258.3647686,200.2858395,1.699024104,-11.71522889,-0.034634544,0.036832221,-0.999321464,28872.47,10923,10109232,11253,28872,260112532,36979028,0.00545064,0,0
1,28872.47,258.3647686,200.2858395,1.699024104,-11.71522889,-0.034634544,0.036832221,-0.999321464,28872.47,10923,10109232,11265,28872,10112652,36979028,0.00545064,0,0
1,28872.47,258.3647686,200.2858395,1.699024104,-11.71522889,-0.034634544,0.036832221,-0.999321464,28872.47,10923,10109232,11277,28872,10112772,36979028,0.00545064,0,0
1,28872.47,258.3647686,200.2858395,1.699024104,-11.71522889,-0.034634544,0.036832221,-0.999321464,28872.47,10923,10109232,11295,28872,220112952,36979028,0.00545064,0,0
1,28872.47,258.3647686,200.2858395,1.699024104,-11.71522889,-0.034634544,0.036832221,-0.999321464,28872.47,10923,10109232,11301,28872,10113012,36979028,0.00545064,0,0
1,28872.47,258.3647686,200.2858395,1.699024104,-11.71522889,-0.034634544,0.036832221,-0.999321464,28872.47,10923,10109232,11313,28872,140113132,36979028,0.00545064,0,0
1,28872.47,258.3647686,200.2858395,1.699024104,-11.71522889,-0.034634544,0.036832221,-0.999321464,28872.47,10923,10109232,11319,28872,10113192,36979028,0.00545064,0,0
1,28872.47,258.3647686,200.2858395,1.699024104,-11.71522889,-0.034634544,0.036832221,-0.999321464,28872.47,10923,10109232,11343,28872,10113432,36979028,0.00545064,0,0
1,28872.56462,216.0447985,214.5660572,-13.52932261,-1.412406302,-0.221094881,-0.996501904,-0.083570058,28872.56462,10743,10107432,11097,28872,10110972,36979937,-2.125699237,0,0
1,28872.56462,216.0447985,214.5660572,-13.52932261,-1.412406302,-0.221094881,-0.996501904,-0.083570058,28872.56462,10743,10107432,11109,28872,10111092,36979937,-2.125699237,0,0
1,28872.56462,216.0447985,214.5660572,-13.52932261,-1.412406302,-0.221094881,-0.996501904,-0.083570058,28872.56462,10743,10107432,11199,28872,10111992,36979937,-2.125699237,0,0
1,28872.56462,216.0447985,214.5660572,-13.52932261,-1.412406302,-0.221094881,-0.996501904,-0.083570058,28872.56462,10743,10107432,11319,28872,10113192,36979937,-2.125699237,0,0
1,28872.56462,216.0447985,214.5660572,-13.52932261,-1.412406302,-0.221094881,-0.996501904,-0.083570058,28872.56462,10743,10107432,11343,28872,10113432,36979937,-2.125699237,0,0
1,28872.6219,263.6817765,104.9873347,-2.268411094,14.11541868,-0.125712445,-0.138542739,0.990356456,28872.6219,11373,20113732,11193,28872,200111932,36980562,0.02020767,1,1
1,28872.6219,263.6817765,104.9873347,-2.268411094,14.11541868,-0.125712445,-0.138542739,0.990356456,28872.6219,11373,20113732,11097,28872,10110972,36980562,0.02020767,1,1
1,28872.6219,263.6817765,104.9873347,-2.268411094,14.11541868,-0.125712445,-0.138542739,0.990356456,28872.6219,11373,20113732,11109,28872,10111092,36980562,0.02020767,1,1
1,28872.6219,263.6817765,104.9873347,-2.268411094,14.11541868,-0.125712445,-0.138542739,0.990356456,28872.6219,11373,20113732,11199,28872,10111992,36980562,0.02020767,1,1
1,28872.6219,263.6817765,104.9873347,-2.268411094,14.11541868,-0.125712445,-0.138542739,0.990356456,28872.6219,11373,20113732,11265,28872,10112652,36980562,0.02020767,1,1
1,28872.6219,263.6817765,104.9873347,-2.268411094,14.11541868,-0.125712445,-0.138542739,0.990356456,28872.6219,11373,20113732,11301,28872,10113012,36980562,0.02020767,1,1
1,28872.6219,263.6817765,104.9873347,-2.268411094,14.11541868,-0.125712445,-0.138542739,0.990356456,28872.6219,11373,20113732,11319,28872,10113192,36980562,0.02020767,1,1
1,28872.6219,263.6817765,104.9873347,-2.268411094,14.11541868,-0.125712445,-0.138542739,0.990356456,28872.6219,11373,20113732,11343,28872,10113432,36980562,0.02020767,1,1
1,28872.6219,263.6817765,104.9873347,-2.268411094,14.11541868,-0.125712445,-0.138542739,0.990356456,28872.6219,11373,20113732,11211,28872,290112112,36980562,0.02020767,1,1
1,28872.6219,263.6817765,104.9873347,-2.268411094,14.11541868,-0.125712445,-0.138542739,0.990356456,28872.6219,11373,20113732,11253,28872,260112532,36980562,0.02020767,1,1
1,28872.6219,263.6817765,104.9873347,-2.268411094,14.11541868,-0.125712445,-0.138542739,0.990356456,28872.6219,11373,20113732,11295,28872,220112952,36980562,0.02020767,1,1
1,28872.6219,263.6817765,104.9873347,-2.268411094,14.11541868,-0.125712445,-0.138542739,0.990356456,28872.6219,11373,20113732,11313,28872,140113132,36980562,0.02020767,1,1
1,28872.65418,219.9183879,347.5673726,-1.814816738,12.03236206,-2.884465471,-0.056915701,0.998378988,28872.65418,11295,220112952,11193,28872,200111932,36981479,0.435316233,1,2
1,28872.65418,219.9183879,347.5673726,-1.814816738,12.03236206,-2.884465471,-0.056915701,0.998378988,28872.65418,11295,220112952,11265,28872,10112652,36981479,0.435316233,1,2
1,28872.65418,219.9183879,347.5673726,-1.814816738,12.03236206,-2.884465471,-0.056915701,0.998378988,28872.65418,11295,220112952,11301,28872,10113012,36981479,0.435316233,1,2
1,28872.65418,219.9183879,347.5673726,-1.814816738,12.03236206,-2.884465471,-0.056915701,0.998378988,28872.65418,11295,220112952,11211,28872,290112112,36981479,0.435316233,1,2
1,28872.65418,219.9183879,347.5673726,-1.814816738,12.03236206,-2.884465471,-0.056915701,0.998378988,28872.65418,11295,220112952,11253,28872,260112532,36981479,0.435316233,1,2
1,28872.65418,219.9183879,347.5673726,-1.814816738,12.03236206,-2.884465471,-0.056915701,0.998378988,28872.65418,11295,220112952,11313,28872,140113132,36981479,0.435316233,1,2
1,28872.65419,219.9183879,347.5673726,-1.814816738,12.03236206,-2.884465471,-0.056915701,0.998378988,28872.65419,11295,220112952,11097,28872,10110972,36981479,0.435316233,1,2
1,28872.65419,219.9183879,347.5673726,-1.814816738,12.03236206,-2.884465471,-0.056915701,0.998378988,28872.65419,11295,220112952,11157,28872,10111572,36981479,0.435316233,1,2
1,28872.65419,219.9183879,347.5673726,-1.814816738,12.03236206,-2.884465471,-0.056915701,0.998378988,28872.65419,11295,220112952,11319,28872,10113192,36981479,0.435316233,1,2
1,28872.65419,219.9183879,347.5673726,-1.814816738,12.03236206,-2.884465471,-0.056915701,0.998378988,28872.65419,11295,220112952,11343,28872,10113432,36981479,0.435316233,1,2
1,28872.65419,219.9183879,347.5673726,-1.814816738,12.03236206,-2.884465471,-0.056915701,0.998378988,28872.65419,11295,220112952,11373,28872,20113732,36981479,0.435316233,1,2
1,28872.66757,396.7758678,271.77858,12.50070776,4.31813248,-0.14371352,0.957083154,0.28981345,28872.66757,11277,10112772,11109,28872,10111092,36982445,-0.416728035,0,0
